Commit SHA,Java File,Old function signature,New function signature
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( float  expected, float  actual, float  delta )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/experimental/categories/Categories.java,include ( Class  categories ),"include ( boolean  matchAny, Class  categories )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/experimental/categories/Categories.java,exclude ( Class  categories ),"exclude ( boolean  matchAny, Class  categories )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/internal/ComparisonCriteria.java,"arrayEquals ( String  message, Object  expecteds, Object  actuals )","arrayEquals ( String  message, Object  expecteds, Object  actuals, boolean  outer )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/Stopwatch.java,succeeded ( Description  description ),"succeeded ( long  nanos, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/Stopwatch.java,"failed ( Throwable  e, Description  description )","failed ( long  nanos, Throwable  e, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/Stopwatch.java,"skipped ( AssumptionViolatedException  e, Description  description )","skipped ( long  nanos, AssumptionViolatedException  e, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/Stopwatch.java,finished ( Description  description ),"finished ( long  nanos, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/TemporaryFolder.java,newFile (  ),newFile ( String  fileName )
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folder )
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folderNames )
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/rules/Timeout.java,getTimeout (  ),getTimeout ( TimeUnit  unit )
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Serializable  uniqueId, Annotation  annotations )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/runner/Request.java,classes ( Class  classes ),"classes ( Computer  computer, Class  classes )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,createTest (  ),createTest ( FrameworkMethod  method )
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, Class [] children )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, List  children )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/rules/StopwatchTest.java,succeeded (  ),"succeeded ( long  nanos, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/rules/StopwatchTest.java,failed (  ),"failed ( long  nanos, Throwable  e, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/rules/StopwatchTest.java,skipped (  ),"skipped ( long  nanos, AssumptionViolatedException  e, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/rules/StopwatchTest.java,finished ( Description  description ),"finished ( long  nanos, Description  description )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
236e75bd968935cf8728c3f7aaaccaefd2f9c737,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
32d7f24bf40c2cc65eb5af875910caf880db7f29,src/main/java/org/junit/experimental/categories/Categories.java,include ( Class  categories ),"include ( boolean  matchAny, Class  categories )"
32d7f24bf40c2cc65eb5af875910caf880db7f29,src/main/java/org/junit/experimental/categories/Categories.java,exclude ( Class  categories ),"exclude ( boolean  matchAny, Class  categories )"
32d7f24bf40c2cc65eb5af875910caf880db7f29,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Annotation  annotations )"
32d7f24bf40c2cc65eb5af875910caf880db7f29,src/main/java/org/junit/runner/Description.java,createSuiteDescription ( Class  testClass ),"createSuiteDescription ( String  name, Serializable  uniqueId, Annotation  annotations )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,fail (  ),fail ( String  message )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, Object  expected, Object  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, char  expected, char  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, short  expected, short  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, int  expected, int  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/junit/framework/TestCase.java,"assertNotSame ( Object  expected, Object  actual )","assertNotSame ( String  message, Object  expected, Object  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( float  expected, float  actual, float  delta )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/experimental/categories/Categories.java,include ( Class  categories ),"include ( boolean  matchAny, Class  categories )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/experimental/categories/Categories.java,exclude ( Class  categories ),"exclude ( boolean  matchAny, Class  categories )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/internal/ComparisonCriteria.java,"arrayEquals ( String  message, Object  expecteds, Object  actuals )","arrayEquals ( String  message, Object  expecteds, Object  actuals, boolean  outer )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/Stopwatch.java,succeeded ( Description  description ),"succeeded ( long  nanos, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/Stopwatch.java,"failed ( Throwable  e, Description  description )","failed ( long  nanos, Throwable  e, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/Stopwatch.java,"skipped ( AssumptionViolatedException  e, Description  description )","skipped ( long  nanos, AssumptionViolatedException  e, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/Stopwatch.java,finished ( Description  description ),"finished ( long  nanos, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/TemporaryFolder.java,newFile (  ),newFile ( String  fileName )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folder )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folderNames )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/rules/Timeout.java,getTimeout (  ),getTimeout ( TimeUnit  unit )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/runner/Request.java,classes ( Class  classes ),"classes ( Computer  computer, Class  classes )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,createTest (  ),createTest ( FrameworkMethod  method )
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, Class [] children )"
c34c97e4da193190a41d942a45e6f9c943135033,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, List  children )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/rules/StopwatchTest.java,succeeded (  ),"succeeded ( long  nanos, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/rules/StopwatchTest.java,failed (  ),"failed ( long  nanos, Throwable  e, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/rules/StopwatchTest.java,skipped (  ),"skipped ( long  nanos, AssumptionViolatedException  e, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/rules/StopwatchTest.java,finished ( Description  description ),"finished ( long  nanos, Description  description )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
c34c97e4da193190a41d942a45e6f9c943135033,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,fail (  ),fail ( String  message )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, Object  expected, Object  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, char  expected, char  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, short  expected, short  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, int  expected, int  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/junit/framework/TestCase.java,"assertNotSame ( Object  expected, Object  actual )","assertNotSame ( String  message, Object  expected, Object  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,fail (  ),fail ( String  message )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object  expected, Object  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, double [] expecteds, double [] actuals, double  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertArrayEquals ( float [] expecteds, float [] actuals, float  delta )","assertArrayEquals ( String  message, float [] expecteds, float [] actuals, float  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, long  expected, long  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, double  expected, double  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( double  expected, double  actual, double  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( float  expected, float  actual, float  delta )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,assertNotNull ( Object  object ),"assertNotNull ( String  message, Object  object )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,assertNull ( Object  object ),"assertNull ( String  message, Object  object )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertSame ( Object  expected, Object  actual )","assertSame ( String  message, Object  expected, Object  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertNotSame ( Object  unexpected, Object  actual )","assertNotSame ( String  message, Object  unexpected, Object  actual )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/Assert.java,"assertEquals ( Object [] expecteds, Object [] actuals )","assertEquals ( String  message, Object [] expecteds, Object [] actuals )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/experimental/categories/Categories.java,include ( Class  categories ),"include ( boolean  matchAny, Class  categories )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/experimental/categories/Categories.java,exclude ( Class  categories ),"exclude ( boolean  matchAny, Class  categories )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/internal/ComparisonCriteria.java,"arrayEquals ( String  message, Object  expecteds, Object  actuals )","arrayEquals ( String  message, Object  expecteds, Object  actuals, boolean  outer )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/Stopwatch.java,succeeded ( Description  description ),"succeeded ( long  nanos, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/Stopwatch.java,"failed ( Throwable  e, Description  description )","failed ( long  nanos, Throwable  e, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/Stopwatch.java,"skipped ( AssumptionViolatedException  e, Description  description )","skipped ( long  nanos, AssumptionViolatedException  e, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/Stopwatch.java,finished ( Description  description ),"finished ( long  nanos, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/TemporaryFolder.java,newFile (  ),newFile ( String  fileName )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folder )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/TemporaryFolder.java,newFolder (  ),newFolder ( String  folderNames )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/rules/Timeout.java,getTimeout (  ),getTimeout ( TimeUnit  unit )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/runner/Request.java,classes ( Class  classes ),"classes ( Computer  computer, Class  classes )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/runners/BlockJUnit4ClassRunner.java,createTest (  ),createTest ( FrameworkMethod  method )
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, Class [] children )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/main/java/org/junit/runners/model/RunnerBuilder.java,runners ( Class [] children ),"runners ( Class  parent, List  children )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/rules/StopwatchTest.java,succeeded (  ),"succeeded ( long  nanos, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/rules/StopwatchTest.java,failed (  ),"failed ( long  nanos, Throwable  e, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/rules/StopwatchTest.java,skipped (  ),"skipped ( long  nanos, AssumptionViolatedException  e, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/rules/StopwatchTest.java,finished ( Description  description ),"finished ( long  nanos, Description  description )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
1f75796e4cd2827070f319d718ec4a8d285a9bdb,src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java,"apply ( Statement  base, Description  description )","apply ( Statement  base, FrameworkMethod  method, Object  target )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,assertTrue ( boolean  condition ),"assertTrue ( String  message, boolean  condition )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,assertFalse ( boolean  condition ),"assertFalse ( String  message, boolean  condition )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,fail (  ),fail ( String  message )
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, Object  expected, Object  actual )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, String  expected, String  actual )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, double  expected, double  actual, double  delta )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( double  expected, double  actual, double  delta )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, float  expected, float  actual, float  delta )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( float  expected, float  actual, float  delta )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, long  expected, long  actual )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, boolean  expected, boolean  actual )"
1db00d5a965951ea3667480a96467b43a80823c1,src/main/java/junit/framework/TestCase.java,"assertEquals ( int  expected, int  actual )","assertEquals ( String  message, byte  expected, byte  actual )"
